"X1","X2","X3","mid_lon","mid_lat","mid_dist"
11,12,130,-96.3003934666667,46.5962743,0.134540346406782
28,148,153,-94.0750995666667,46.3657732,0.134540271829113
134,188,207,-94.6290624666667,46.4683142,0.134518909040492
86,102,166,-92.7186648666667,44.7179502666667,0.134513008365525
86,112,170,-92.9241885333333,44.6208784333333,0.134511034055674
105,128,201,-94.4232466666667,45.2210846666667,0.134502182485469
97,160,183,-93.6203641,44.2194702666667,0.134484319258722
38,166,184,-93.0101167666667,44.5750723,0.134483502587787
56,75,144,-93.9255718,45.0283362,0.134472968894496
1,74,208,-93.8120749666667,46.6124198333333,0.13444795640415
86,98,186,-92.7179952,44.7257595,0.134446396862272
56,86,222,-93.9048225,44.9632469666667,0.134441669315656
93,114,177,-94.4460434333333,44.7826403333333,0.134432046021462
86,205,231,-92.9751235666667,44.6801547,0.134430002899608
86,123,156,-92.7566280666667,44.6399043666667,0.134425789007587
6,141,201,-94.0127621,45.1695670666667,0.134412830305308
52,74,208,-93.8997096666667,46.5936735666667,0.134395289603207
46,79,120,-94.3376079666667,45.3422387333333,0.134393978166289
118,129,172,-96.2314041333333,47.8079792333333,0.13439146351569
18,71,154,-93.8102064333333,45.4477284333333,0.134363033461552
32,145,227,-93.958641,45.2760805333333,0.134357124091325
46,190,204,-94.3726606,45.3286555,0.134340899208541
68,128,140,-93.4548475666667,45.3699915666667,0.13430656730551
105,143,223,-94.4986772333333,45.0073175,0.134278164039127
44,49,69,-92.5529014666667,46.5985016,0.134261102917332
36,61,145,-93.3428551666667,45.5023831666667,0.134250023748797
201,214,229,-95.0371431333333,45.3223536333333,0.134246090953131
14,136,191,-93.6442738333333,44.6790082666667,0.134241606004376
45,144,179,-94.1383167,44.9570722,0.134240953458024
4,128,129,-95.3120036,46.0230912,0.13422578218499
22,97,169,-93.0778879,43.9947743666667,0.13422426505731
171,184,209,-93.626544,45.0906783,0.134214092620601
143,157,199,-94.0370416666667,44.6994763,0.134192961089279
154,172,186,-94.4016271666667,46.8504805,0.134167239320726
18,106,198,-93.7371865333333,45.4671354,0.134153872857914
78,161,218,-94.2911837,44.7483353333333,0.134140606713008
1,12,59,-93.8375826,46.5339028666667,0.134140533594038
38,42,197,-92.8393608333333,44.3717776333333,0.134138101706966
107,151,222,-94.7497523333333,45.8937162333333,0.134135280582918
105,110,193,-94.4984029333333,45.0075527,0.134111610873043
45,111,134,-94.2616727666667,45.1948414,0.134101611925851
36,153,218,-93.2694095333333,45.4391191333333,0.134098263809815
86,102,170,-92.7194054,44.7155493333333,0.134095913821142
56,95,201,-93.9252967,45.0395476,0.134090500557985
78,192,220,-94.1227876333333,44.6399998333333,0.134085461178521
73,112,167,-93.0168630333333,44.5856837666667,0.134074106870595
45,181,191,-94.0922899,44.9911086,0.134071866233739
13,132,213,-94.2174135,46.2240347333333,0.134068357469284
38,50,169,-92.7827822,44.4412036333333,0.134054659194619
93,114,188,-94.4068898666667,44.7644752666667,0.134054579611713
117,150,179,-94.704489,45.7458303333333,0.134040830550856
12,155,216,-95.7845027,46.3987406333333,0.134025589327362
86,167,198,-92.8094417,44.6074594333333,0.134009330388339
46,72,213,-94.2844025333333,45.3978937333333,0.133955852676532
73,121,232,-93.0049550333333,44.6246957666667,0.133945992224042
85,98,139,-93.2662922,45.4217300666667,0.133942398428137
46,133,175,-94.4733629666667,45.3452592,0.133915236714215
17,55,107,-95.5106793,45.4054811,0.133912607568524
78,159,201,-94.1763457,44.9019324666667,0.13390993602026
43,91,178,-93.9212681,45.3874027333333,0.133896206911573
119,134,141,-93.7543524666667,45.7044742666667,0.133881573290425
28,132,213,-94.212396,46.2240170333333,0.133881032254579
32,221,222,-93.9879836333333,45.1206334666667,0.133867273436012
6,188,201,-94.0363826666667,45.1489623333333,0.133866852191655
6,22,152,-94.2458823666667,45.2357744666667,0.133863977934582
93,144,165,-94.2359421333333,44.8993609,0.133838901389245
45,105,157,-94.0591108666667,45.0821482333333,0.133825668714092
1,59,152,-93.7911676666667,46.6342324,0.13380097904351
46,79,125,-94.3556879333333,45.3344274,0.133798718541546
6,223,231,-94.2470718333333,45.2709494666667,0.133795522323103
6,193,209,-94.2455536666667,45.2818066333333,0.133775725240597
22,97,167,-93.0709476,43.9956760666667,0.133762265491285
2,11,228,-94.6492856666667,45.7376238,0.133759192501247
217,224,226,-93.4145826,43.9992102,0.133754351844008
45,144,198,-94.1046580666667,44.9792245666667,0.133739462653228
111,161,166,-93.836556,44.2467703333333,0.133724554770172
56,200,201,-93.9239928666667,45.0515657,0.133718630037357
145,200,214,-93.7550382666667,46.0328464666667,0.133694674147233
46,111,203,-94.3779838,45.3281771666667,0.133693888106042
1,39,230,-93.7703628666667,46.4174672333333,0.133688326268999
45,84,85,-94.3249964333333,45.0591278666667,0.13367596927929
43,81,106,-93.9278659,45.4618228333333,0.133666594079233
131,186,210,-92.7868289666667,46.3187083333333,0.133666395062865
131,186,211,-92.7868289666667,46.3187083333333,0.133666395062865
29,37,215,-96.5473824333333,46.3889148333333,0.133664709181346
143,144,174,-94.0249088333333,44.8612874,0.133638377141349
43,67,106,-93.9191797,45.4214352333333,0.133606577798355
38,136,232,-92.9319786666667,44.6180455666667,0.133603111229466
119,132,158,-93.5007979666667,45.7323965666667,0.133587397678562
22,34,217,-93.0644161,43.9964483666667,0.133585410443412
12,144,207,-95.6340828666667,46.3910196,0.133585108412589
13,16,209,-94.2555128,46.2279998,0.133577624412217
41,77,110,-93.6284064333333,44.6986374,0.133567683199652
68,158,231,-93.5794131,45.4390031333333,0.133562721864902
45,97,117,-94.2369625333333,44.9536219666667,0.133559486371484
2,5,119,-94.5273842,45.7527379333333,0.133557734561108
99,220,229,-94.2977267,44.2192297,0.133557589127167
32,143,182,-94.0001969333333,45.1687576666667,0.133542797075101
119,151,165,-93.7602605666667,45.7949723666667,0.133533834416384
78,161,230,-94.0872791666667,44.8820316333333,0.133528064265475
38,68,167,-92.979794,44.5996238333333,0.133515787673584
2,39,99,-94.4663719333333,45.7070488333333,0.133502439511033
38,166,228,-92.7756026333333,44.4806723,0.133496526107544
14,78,147,-93.7213747666667,44.4903906333333,0.133495191842713
36,116,190,-93.2412020666667,45.6978309,0.133493487981425
56,117,142,-93.9239221333333,45.0501609,0.133484010937845
38,170,184,-93.0108573,44.5726713666667,0.133477760617063
145,199,210,-93.6482994,45.9741132,0.133446241179959
145,199,211,-93.6482994,45.9741132,0.133446241179959
32,178,209,-93.9421854,45.2880661,0.133429982488692
43,68,181,-93.9197617666667,45.426468,0.133413610085685
17,108,201,-95.5826558666667,45.1881931333333,0.133410548031655
86,167,171,-92.9531541666667,44.6473197333333,0.133404283282085
43,79,104,-94.1859435,45.4159612,0.133402138395047
97,169,224,-93.7664248,43.9971147333333,0.133371912743507
105,120,204,-94.424801,45.2211999666667,0.13335418161818
14,27,171,-93.8026819333333,44.4896829666667,0.133339958997808
142,177,217,-93.2831270666667,44.5198248,0.133338155019847
72,123,219,-93.4312925333333,44.3510870333333,0.133328683730061
74,79,87,-95.929043,46.2687364,0.133280917724081
2,92,150,-94.6808449333333,45.7063819333333,0.133263173632646
6,68,223,-94.2429475333333,45.2248969333333,0.133257613927792
17,46,146,-95.4853966666667,45.3589131666667,0.133252393061218
38,169,184,-93.0153701,44.5666478666667,0.133242850520852
36,44,99,-93.3004676666666,45.4560706,0.133242411766572
13,76,188,-94.3428154333333,46.2967216666667,0.133240558193902
12,39,146,-95.5868239666667,46.3222400333333,0.133232511677611
105,144,178,-94.606627,45.2464462333333,0.133223333422294
45,161,230,-94.0986923666667,44.9855367,0.133214703165527
2,36,204,-94.4430813333333,45.6003574333333,0.133202860604753
71,72,137,-93.3950966333334,44.3749544333333,0.133201774663999
76,154,215,-95.6405377333333,47.4952616333333,0.133182781213057
32,152,166,-93.9683478,45.2642158666667,0.133176146304606
12,51,223,-95.7890439666667,46.3947773,0.133146706898168
105,173,204,-94.3976021,45.1588851666667,0.133130267420379
2,12,200,-94.4431753666667,45.6002632666667,0.133129948103563
105,133,136,-94.5529858333333,45.2690627666667,0.13311936326441
14,202,204,-93.8947742666667,44.6385081333333,0.133117657887135
2,51,205,-94.5573205666667,45.7595226333333,0.13311257130006
32,140,223,-93.9665474666667,45.2661776333333,0.133104280314821
86,126,212,-92.7248629333333,44.6955941,0.133102066043026
14,136,227,-93.7825695,44.7488043,0.13309165039753
38,121,202,-92.8361394666667,44.3750492,0.133087853907271
46,128,201,-94.3813414,45.3281953666667,0.133078849769066
106,215,226,-94.2495149,46.0711402,0.133050791546075
86,164,212,-92.7386879333333,44.6650125333333,0.133045372107488
2,38,57,-94.4414581666667,45.6435157666667,0.133032394103872
13,212,215,-94.3485725,46.3100400666667,0.133027307245466
14,70,104,-93.7721403333333,44.4843694666667,0.133020717334538
32,93,119,-93.9561435,45.2765133333333,0.132986308610677
150,215,223,-95.9658924666667,46.6215319666667,0.132981390504667
32,100,149,-93.9606422,45.0834822,0.13297602890574
4,12,79,-95.4923906666667,45.9450421,0.132962895513947
72,93,166,-93.3815238666667,44.4046096666667,0.132943935246422
4,130,184,-95.2643390333333,45.9850624,0.132933116006678
46,106,227,-94.3736859666667,45.3298795,0.132916776980288
45,147,193,-94.1287821333333,44.9633018666667,0.132904134357939
38,170,228,-92.7763431666667,44.4782713666667,0.132882608875057
14,67,78,-93.7580676666667,44.7498694,0.132873997046842
2,57,196,-94.6403848333333,45.7421873666667,0.132848383167137
43,106,112,-93.9536111,45.5023198333333,0.132847355293135
106,148,231,-94.3279582,46.1178065,0.132842315565254
154,173,216,-94.2883211333333,46.7867592,0.132839359415265
29,63,114,-96.4690067,46.2146804,0.132839283749378
134,185,207,-94.6591717333333,46.4670679333333,0.132834069648746
86,169,198,-92.816382,44.6065577333333,0.132829254683508
6,134,191,-94.2366472,45.3088279666667,0.13281956633101
68,88,183,-93.4543465666667,45.3658387666667,0.132812328163322
134,207,228,-94.5954246666667,46.4576091,0.132780891090145
105,126,204,-94.4447881333333,45.2406646,0.132767752135484
14,47,183,-93.8749679666667,44.5451531333333,0.132764849327736
93,159,201,-94.2466679666667,44.9432849333333,0.132762511219418
45,209,222,-94.3117809333333,45.0205780666667,0.132761892667062
85,145,173,-93.3372169,45.3764063666667,0.132740012299388
137,202,222,-93.6814114666667,44.4500048,0.132735741993981
142,198,217,-93.2648004,44.5425843666667,0.132723322692934
143,163,199,-93.9776314333333,44.6511611333333,0.132722907390375
46,120,204,-94.3828957333333,45.3283106666667,0.1327163157792
2,13,161,-94.6329608,45.5087656,0.132695304322829
45,81,144,-94.1912322,44.9470247666667,0.132694695304715
57,63,178,-95.7164629666667,46.8600208333333,0.132693215474314
22,167,217,-93.0042665666667,43.9889509333333,0.132691235514264
16,44,63,-94.7822864666667,47.3651428,0.132680708566764
105,108,177,-94.6329884666667,45.0555767666667,0.132677962098232
52,94,99,-93.8633807666667,46.3933082333333,0.132666201172725
36,85,140,-93.15,45.4555145666667,0.132665729949544
2,128,204,-94.6354351333333,45.5101109666667,0.132630940541767
86,168,171,-92.9665004666667,44.6673084,0.132611630352912
73,98,218,-93.0092534333333,44.678107,0.132603732016808
46,74,173,-94.5325458,45.4894289666667,0.132597886987353
105,108,136,-94.6483316666667,45.0801191666667,0.132583229157149
36,92,132,-93.3002371333333,45.4567289,0.132570592311279
154,209,216,-94.4680223333333,46.8306614,0.132569234725625
78,100,201,-94.1284464,44.8982594666667,0.132558470341614
46,66,79,-94.3745719,45.3300475,0.13255764684035
2,106,117,-94.5791990333333,45.7598303,0.132554113092684
6,186,201,-94.0262162666667,45.1587189,0.132533678305616
38,205,230,-92.7997827,44.5615261,0.132518390506754
32,149,195,-93.9744791666667,45.1004125,0.132504567126478
17,99,130,-95.5332847,45.4246223666667,0.132492934984483
5,107,204,-95.2576996,45.8144072,0.132479090351076
7,47,119,-93.4123303333333,45.3387471333333,0.132448158365527
97,197,219,-93.6175315333333,44.2142737,0.132434413054177
38,197,212,-92.7911736333333,44.5468201,0.132374808407367
12,183,215,-95.700587,46.1527852666667,0.132361177026872
78,197,222,-94.2152246,44.8888563666667,0.132352064269243
43,95,117,-93.9697213,45.3104624333333,0.132347546911929
79,150,227,-95.2810511,45.5836774,0.132345684524612
14,18,27,-93.8662260333333,44.5338032,0.132341019741589
56,142,149,-93.8960250666667,44.9543957666667,0.132313070397774
2,26,57,-94.568257,45.7596017,0.132307744612772
2,57,217,-94.6406941666667,45.5134378666667,0.132289878658859
1,5,208,-93.5836938333333,46.4770273,0.132271006695764
78,105,143,-94.2041581333333,44.8933898333333,0.132262795532138
2,130,170,-94.6019426333333,45.4982396,0.132251088105759
6,116,192,-94.1864469666667,45.3686766333333,0.132249057217868
46,79,164,-94.3714201,45.3311218,0.132235538033686
36,116,125,-93.2695171666667,45.6896747333333,0.132229928958325
32,152,170,-93.9690883333333,45.2618149333333,0.132203192500039
160,168,228,-92.6642219666667,44.5188605333333,0.132171412727177
99,155,168,-94.3417166333333,44.0584668666667,0.132165618067599
99,161,219,-94.3503421,44.1335157333333,0.132156049765775
154,164,216,-94.3493321666667,46.8379570666667,0.132138464206918
46,184,204,-94.5311408666667,45.4256954,0.13213661495912
137,163,217,-93.4558171333333,44.5065718666667,0.132117697761588
86,112,166,-92.923448,44.6232793666667,0.132088451755093
14,180,219,-93.8935530333333,44.6395475,0.132085109092017
32,152,169,-93.9736011333333,45.2557914333333,0.1320782071416
32,75,144,-93.9508014666667,45.0758792,0.132017675398459
86,170,171,-92.9555816666667,44.6524415333333,0.132008883778764
43,61,203,-93.9990820333333,45.534361,0.132001331555262
73,136,232,-93.008142,44.6706528333333,0.131988399628703
131,174,210,-92.8274780333333,46.3342181333333,0.131968122260657
131,174,211,-92.8274780333333,46.3342181333333,0.131968122260657
52,116,151,-93.8652696333333,46.5617755333333,0.131947159522387
86,197,212,-92.7722349666667,44.6295002333333,0.131939988823207
99,195,224,-94.2210548,44.2424028333333,0.131936930334968
36,153,179,-93.1379052333333,45.4657144666667,0.131933443176574
72,138,168,-93.4282111666667,44.2284233666667,0.131918949399806
18,106,124,-93.7934230333333,45.4537371,0.131914250051002
6,17,109,-94.2362036,45.2087291,0.131900143408748
13,15,41,-94.2421198,46.2272253333333,0.131880248617553
72,138,167,-93.4148648666667,44.2084347,0.131879038937779
36,132,171,-93.3546893666667,45.5457302,0.131847060390075
2,22,76,-94.4566428333333,45.6883893333333,0.131825570481311
39,129,210,-94.6475470666667,47.2583774333333,0.131823489058035
39,129,211,-94.6475470666667,47.2583774333333,0.131823489058035
2,132,204,-94.4650202666667,45.7022628666667,0.131813716164011
17,29,183,-95.6064981666667,45.1866187,0.131777742155259
18,81,106,-93.8237606666667,45.4349356,0.131766295011997
36,126,153,-93.1560380333333,45.452717,0.131764457273768
7,119,135,-93.3958683666667,45.3441263666667,0.131755078487347
45,79,232,-94.0853138333333,45.0036777666667,0.131751958075083
111,161,170,-93.8372965333333,44.2443694,0.131747961091786
6,35,87,-93.9821559,45.2584295,0.131738697688198
85,90,92,-93.1832342,45.4124708,0.131730908585071
149,161,178,-94.7055549,45.2476025666667,0.131729970610528
12,129,178,-95.5901161666667,46.3275607666667,0.131725180949631
142,157,205,-93.0375612666667,44.4471087333333,0.131724832874868
14,173,199,-93.8755961666667,44.5481045666667,0.131723551644896
36,116,220,-93.2069229,45.6959753666667,0.131719888469792
14,99,196,-93.8297849333333,44.5033410666667,0.131719284526124
32,177,201,-93.9932264,45.1403787666667,0.131707449458431
18,107,206,-93.8109706666667,45.444106,0.131692789716736
46,86,150,-94.4461037333333,45.5840032666667,0.13168884991152
38,125,156,-92.7810107,44.5174971333333,0.131679314587844
1,89,149,-93.7934124666667,46.4370618,0.131670744298588
161,201,229,-95.2109315,44.4686607333333,0.131660343137282
1,4,60,-93.7834515333333,46.4286618,0.131642585312248
72,162,219,-93.4433514666667,44.3021182666667,0.131628162417945
119,138,210,-93.5587387333333,45.8678814,0.131610432832196
119,138,211,-93.5587387333333,45.8678814,0.131610432832196
1,4,208,-93.5804377666667,46.4864557666667,0.131589028503477
72,86,110,-93.3930245666667,44.3949655,0.131554669108327
43,102,223,-93.9786256666667,45.3048779333333,0.131544270094705
45,149,163,-94.0658526333333,45.1136258666667,0.131510587206435
36,135,145,-93.3553533666666,45.5763239666667,0.13148795679631
14,143,195,-93.6723349,44.7119565,0.13148469605646
79,87,99,-95.3151263666667,45.5460379333333,0.131477704379188
73,143,232,-93.2432134,44.5661357666667,0.131476773751621
13,148,231,-94.2851651333333,46.2413407666667,0.131435742235475
38,202,218,-92.9708195,44.3704757333333,0.131422952948167
56,105,197,-93.912114,44.9835594666667,0.131422341211893
36,132,163,-93.2638474666667,45.4400738333333,0.131420938477178
18,49,178,-93.7952193,45.4523852333333,0.131419443166415
4,57,105,-95.2460130666667,45.9518289333333,0.131403464508886
38,67,98,-92.8458151,44.6016600333333,0.131397433363711
6,187,201,-94.0321678333333,45.1552567333333,0.131366394190968
14,78,217,-93.8095821,44.4941665666667,0.13132754188084
128,186,193,-93.9260825666667,45.3358536666667,0.131326627640354
72,93,170,-93.3822644,44.4022087333333,0.131295300059425
13,139,178,-94.2666553333333,46.2335950333333,0.131288315489443
22,42,99,-93.1539264333333,43.9419478,0.131277348422348
117,152,209,-94.6859899,45.7040551333333,0.13127153550577
131,136,210,-92.8514921333333,46.3516592333333,0.131227796563256
131,136,211,-92.8514921333333,46.3516592333333,0.131227796563256
86,92,156,-92.801448,44.6134620666667,0.131211544763828
14,127,138,-93.8940537666667,44.6286932,0.131177883675165
18,160,213,-93.8059148666667,45.4465606333333,0.131167061579362
68,119,176,-93.4502223666667,45.3525020666667,0.131163272968137
2,29,86,-94.6727842,45.5416791,0.131160317572049
36,91,153,-93.2057705,45.4355703333333,0.131157201619871
106,126,148,-94.2242117,45.9617596,0.131141278966614
56,194,217,-93.8232686666667,44.9080527666667,0.131140487700353
1,83,194,-93.8011384666667,46.4457710333333,0.131104213729905
144,146,191,-95.1310127,44.8031415,0.131083806180813
8,154,168,-93.4320145333333,45.3283436,0.131080331558572
14,22,181,-93.6486077,44.6803476333333,0.131052496982794
6,104,149,-93.9837231,45.2732482,0.131048874672656
105,108,135,-94.6410423,45.0700009,0.131030507760666
38,160,197,-92.9549317,44.6091287333333,0.131015724867724
36,145,190,-93.3505420333333,45.5303897666667,0.130990730090268
100,190,217,-93.3257570333333,44.5698581666667,0.130986579932681
111,161,167,-93.8348690333333,44.2392476,0.130976974360538
46,92,204,-94.4403516666667,45.3337841333333,0.130976831861188
86,135,170,-92.8382497,44.6042458,0.130973033518236
2,32,213,-94.5260400333333,45.7494396666667,0.130948653591866
46,133,174,-94.4870664666667,45.3587323666667,0.130934550194501
105,109,133,-94.4739633,45.2568592666667,0.130931129452204
14,64,78,-93.7823642666667,44.7466271,0.130907647886141
46,73,74,-94.5342701,45.4607531666667,0.130892128494125
154,172,187,-94.4075787333333,46.8470183333333,0.130871620418056
56,133,212,-93.9167427,44.9981903,0.130820388844249
52,94,183,-93.9948143666667,46.3492942333333,0.13080356039581
5,27,63,-95.497055,45.8208947,0.130799095869125
83,94,231,-93.5055987333333,47.0825492333333,0.130793286249236
147,224,225,-93.3440491666667,44.0030312333333,0.130768049111361
7,154,168,-93.4189459,45.3336626,0.130765923686638
43,58,114,-94.0018592333333,45.5342109,0.130762436802844
32,113,193,-93.9345804666667,45.2897732,0.130753503275483
6,46,65,-94.0006771333333,45.192715,0.130744257653051
43,149,230,-93.927456,45.3756936333333,0.130744237777273
45,123,144,-94.1490983666667,44.9565258666667,0.130743531688847
46,109,204,-94.3057387666667,45.3725044666667,0.130735545544234
148,178,207,-95.1730784,46.9528154666667,0.130734046526533
14,198,227,-93.7488996333333,44.7470214666667,0.130724938574671
154,162,216,-94.3402149666667,46.832021,0.130674763920199
72,138,170,-93.4172923666667,44.2135565,0.130671704733761
45,114,153,-94.3192975666667,45.1128997,0.130668917253289
14,100,143,-93.6584979333333,44.6950262,0.130668729281775
86,102,169,-92.7239182,44.7095258333333,0.130645400969289
14,98,223,-93.6939841333333,44.7277694333333,0.130630457082584
38,41,205,-93.0000536666667,44.3928121666667,0.130618358594565
154,163,172,-94.4854910333333,46.8158525,0.130598295362991
85,109,132,-93.1692628666667,45.4041254666667,0.130578714631204
43,140,149,-93.923521,45.4336189,0.130571556231257
45,188,201,-94.0627227,45.0894966666667,0.130559009817191
107,119,150,-94.8598197333333,46.0930317666667,0.130558860257095
39,194,216,-94.7029898,47.2965595,0.130557711076937
2,28,161,-94.6279433,45.5087479,0.130540554041458
105,115,158,-94.6270672,45.0518462666667,0.130529138352284
36,212,214,-93.2841488666667,45.6813825,0.130496636476526
14,144,168,-93.7545677666667,44.4869278,0.130472742376188
78,180,191,-94.0986630666667,44.8850452333333,0.130472208080249
38,73,167,-92.8347100666667,44.3791742333333,0.130463380476174
142,167,196,-93.0442295666667,44.4132507,0.13043761907032
85,103,119,-93.3008093333333,45.4041561,0.130404563359053
36,92,153,-93.1935068333333,45.4387258333333,0.130376771958365
143,192,221,-94.026665,44.6916624666667,0.130353398584862
36,90,189,-93.1200553,45.4871946666667,0.1303399006854
46,79,128,-94.5334387,45.4680515666667,0.130339167708405
105,134,138,-94.5499752666667,45.2667589,0.130337618569474
32,185,201,-93.9841821,45.1209674333333,0.130294557162524
15,63,89,-94.9557922,47.6111625333333,0.130291534893979
128,193,200,-93.9313986666667,45.3029921,0.130284138223259
107,129,164,-94.9825908,45.9067943333333,0.130268558751661
86,168,177,-92.8411146666667,44.6046885333333,0.130258688911395
78,113,192,-94.0911408666667,44.6578131333333,0.130255237896902
137,162,217,-93.4594458,44.5007004666667,0.130250740056602
41,143,209,-93.7330527333333,44.8215481666667,0.130249445717901
11,12,129,-96.3004724333333,46.605875,0.130248105750162
107,144,148,-94.9711325666667,45.8872663666667,0.130242483119744
46,79,218,-94.4709666,45.3481055,0.130237416621185
56,105,127,-93.9214743333333,45.0383393333333,0.130235734265432
45,84,101,-94.3018885333333,45.0083947666667,0.130234691541298
36,132,228,-93.1565122,45.4542401666667,0.130216609751156
78,171,183,-94.1075998666667,44.6494253,0.130204010248993
6,84,90,-94.1963151333333,45.3588884,0.13019348184259
56,132,183,-93.8986412333333,44.9615943666667,0.13019100118403
46,79,103,-94.2781013666667,45.4240286666667,0.130190478633332
106,139,178,-94.3094484,46.1100607666667,0.130189318781674
14,179,183,-93.8657841333333,44.5367154333333,0.13017973510037
36,92,131,-93.1253000666667,45.6498982333333,0.130165927269347
36,116,163,-93.2725034666667,45.6863044666667,0.130143631721129
36,119,141,-93.2804255333333,45.4479845,0.130140325399751
143,191,231,-93.819912,44.8500458666667,0.130139035276933
6,88,155,-94.1989714333333,45.3565759333333,0.13013263537767
14,27,49,-93.7385498,44.4893959,0.130099322956922
85,128,140,-93.3423538,45.3652681,0.130097269593564
142,174,217,-93.2744561666667,44.5269261,0.130056458551716
107,182,213,-94.7371461666667,45.9870574333333,0.130046897799507
107,154,201,-94.7350233,45.9697886,0.130044074946022
78,158,224,-94.2843817,44.7358910333333,0.130043495783472
14,93,173,-93.7551074,44.74688,0.130041970850025
38,42,164,-92.8058138,44.4072899333333,0.130025133933886
68,73,145,-93.4514349666667,45.3524540333333,0.130014227812917
1,83,181,-93.7885252333333,46.4349024333333,0.13000592213172
105,133,221,-94.4884751333333,45.2615912333333,0.129998301846575
105,108,176,-94.6238787666667,45.0491343,0.129994271867073
86,91,156,-92.8137116666667,44.6103065666667,0.129987542508531
18,119,128,-93.7244833666667,45.4620384666667,0.129981264330536
85,90,162,-93.1504732,45.3899443333333,0.129954135749442
203,207,209,-94.8803502333333,46.4429718333333,0.129947532519043
93,108,206,-94.4646169666667,44.9819375,0.129944736525957
86,166,171,-92.9548411333333,44.6548424666667,0.129944421485835
142,191,212,-93.0559236333333,44.3868841666667,0.129942271278258
6,43,56,-93.9859102666667,45.2356716,0.12993529359304
38,80,232,-92.9853041666667,44.5915826333333,0.129929360516461
99,155,167,-94.3283703333333,44.0384782,0.129926963389343
45,128,227,-94.1197097666667,44.9724221,0.129882022225713
41,99,103,-93.6195478,44.7009495333333,0.129879593468383
38,156,165,-92.8035014333333,44.5622118666667,0.12987031248865
107,130,162,-94.9733946333333,45.8912575666667,0.1298607075411
2,129,169,-94.6065344,45.5018168,0.129851008885916
6,194,209,-93.9857124,45.2376075666667,0.129810444190851
154,172,185,-94.4419028333333,46.8394776666667,0.129794716720192
93,203,219,-94.2947024333333,44.9991692333333,0.129747970563422
2,130,166,-94.6012021,45.5006405333333,0.129747256551237
151,206,207,-94.4420831333333,46.5823468666667,0.129741543186457
3,35,229,-93.4847042333333,43.6521626333333,0.129739500415884
2,12,187,-94.4438108333333,45.6296626666667,0.129719531412163
73,112,170,-93.0192905333333,44.5908055666667,0.129701363570855
28,145,154,-94.0848250333333,46.3938912666667,0.129686659904361
22,169,217,-93.0112068666667,43.9880492333333,0.129681644797104
14,21,191,-93.6580293333333,44.6926355666667,0.129637876615978
107,150,157,-94.8009842666667,45.8497661,0.129637276664392
78,199,209,-94.1870592666667,44.6427039666667,0.129635299844046
45,72,79,-94.3002144666667,45.0069807333333,0.129625219181172
14,183,200,-93.8064483,44.4948381666667,0.129624643713504
38,50,147,-93.0372984333333,44.4681223333333,0.129624312999455
2,47,150,-94.6344271666667,45.7418082666667,0.129616621492471
43,68,178,-93.9711578333333,45.5145437666667,0.129616133158062
78,138,209,-94.1015984666667,44.6528271666667,0.129610351508835
38,122,202,-92.8514802,44.3702919666667,0.129597301793103
97,167,224,-93.7594845,43.9980164333333,0.129588990767646
36,132,200,-93.1852997,45.4418402666667,0.129583283563825
84,115,201,-95.4192555,44.8288390333333,0.129570984695695
105,133,198,-94.5193159666667,45.2672799333333,0.12954616381277
93,115,188,-94.3991013,44.7671173,0.129528337022178
2,80,152,-94.509433,45.7399423333333,0.129507135945073
38,65,212,-92.8141025333333,44.5745733,0.12949353417779
38,42,123,-92.7846376666667,44.4503226333333,0.129475782500435
43,62,134,-93.9685929333333,45.5122317666667,0.129473721810952
17,27,130,-95.4915622666667,45.2715632333333,0.129455720383124
105,143,222,-94.5082776333333,45.0103359,0.129453558784862
73,112,166,-93.01855,44.5932065,0.129410591192409
39,181,216,-94.6903765666667,47.2856909,0.129404756500467
32,93,184,-93.9650766666667,45.0934988333333,0.129393769449454
2,150,198,-94.5915847,45.7555229333333,0.129393178945459
14,111,159,-93.7134988,44.4977207666667,0.129386672142951
73,179,232,-93.0081307666667,44.6467176333333,0.129357189102741
6,149,189,-94.016362,45.1731467,0.129346738303104
14,190,199,-93.8925599333333,44.6107642,0.129326322637917
46,133,187,-94.4523689666667,45.3397604,0.129312387179208
32,85,149,-93.9432520666667,45.2822600333333,0.129302552770441
56,160,222,-93.8007211666667,44.9062891333333,0.129287261675981
18,36,46,-93.7893163333333,45.4526205333333,0.129279251378698
78,224,230,-94.0916540666667,44.6586529,0.129271078160943
106,150,230,-94.4792858666667,45.9604437666667,0.129270640750553
6,109,222,-94.0557816333333,45.1426501333333,0.129255875572586
86,168,179,-92.8564466333333,44.6052957333333,0.129253614742308
78,113,144,-94.0488881,44.8374076333333,0.129252666831917
32,141,222,-93.974377,45.1060022666667,0.129232045791897
99,155,170,-94.3307978333333,44.0436,0.129231625920139
38,103,166,-92.8023650333333,44.5594775,0.129230017723991
107,134,201,-94.8167419666667,45.8426431333333,0.129222995182506
38,109,166,-92.7847146666667,44.5218813666667,0.129216010811569
38,160,217,-92.9851706,44.3820822,0.129212699326973
13,28,106,-94.2622352666667,46.2343658333333,0.129197840168438
148,153,215,-94.9295229666667,46.9783261666667,0.129186046645513
90,125,210,-92.9220020333333,46.1413469333333,0.129173656697675
90,125,211,-92.9220020333333,46.1413469333333,0.129173656697675
